caseid,activity,resource,ts
Application_1876456626,A_Concept,User_14,2016-01-04 08:49:34.156
Application_1876456626,W_Complete application,User_14,2016-01-04 08:49:38.487
Application_2082119944,W_Complete application,User_16,2016-01-04 08:59:22.635
Application_1846626914,W_Complete application,User_89,2016-01-04 09:02:33.198
Application_1846626914,W_Complete application,User_89,2016-01-04 09:02:52.340
Application_546206358,W_Complete application,User_89,2016-01-04 09:03:08.142
Application_1111870538,W_Complete application,User_43,2016-01-04 09:04:37.242
Application_2082119944,A_Accepted,User_16,2016-01-04 09:08:23.623
Application_546206358,A_Accepted,User_89,2016-01-04 09:09:27.676
Application_2082119944,O_Create Offer,User_16,2016-01-04 09:10:26.673
Application_2082119944,O_Created,User_16,2016-01-04 09:10:28.165
Application_2082119944,O_Sent (mail and online),User_16,2016-01-04 09:11:25.538
Application_2082119944,W_Call after offers,User_16,2016-01-04 09:11:25.584
Application_2082119944,W_Call after offers,User_16,2016-01-04 09:11:25.587
Application_2082119944,A_Complete,User_16,2016-01-04 09:11:25.590
Application_2082119944,W_Call after offers,User_16,2016-01-04 09:13:15.386
Application_1111870538,A_Accepted,User_43,2016-01-04 09:13:22.352
Application_1111870538,O_Create Offer,User_43,2016-01-04 09:17:42.243
Application_1111870538,O_Created,User_43,2016-01-04 09:17:43.758
Application_546206358,O_Create Offer,User_89,2016-01-04 09:17:48.102
Application_546206358,O_Created,User_89,2016-01-04 09:17:49.471
Application_546206358,O_Sent (mail and online),User_89,2016-01-04 09:18:10.830
Application_546206358,W_Call after offers,User_89,2016-01-04 09:18:10.894
Application_546206358,W_Call after offers,User_89,2016-01-04 09:18:10.899
Application_546206358,A_Complete,User_89,2016-01-04 09:18:10.903
Application_546206358,W_Call after offers,User_89,2016-01-04 09:20:31.249
Application_1806387393,W_Complete application,User_38,2016-01-04 09:23:08.814
Application_1806387393,W_Complete application,User_38,2016-01-04 09:23:30.847
Application_1363980603,W_Complete application,User_16,2016-01-04 09:25:41.212
Application_1363980603,W_Complete application,User_16,2016-01-04 09:26:12.539
Application_1111870538,O_Sent (mail and online),User_43,2016-01-04 09:29:34.770
Application_1111870538,W_Call after offers,User_43,2016-01-04 09:29:34.808
Application_1111870538,W_Call after offers,User_43,2016-01-04 09:29:34.812
Application_1111870538,A_Complete,User_43,2016-01-04 09:29:34.814
Application_1111870538,W_Call after offers,User_43,2016-01-04 09:29:52.952
Application_1806387393,A_Accepted,User_38,2016-01-04 09:30:58.083
Application_1806387393,O_Create Offer,User_38,2016-01-04 09:34:17.654
Application_1806387393,O_Created,User_38,2016-01-04 09:34:19.000
Application_1806387393,O_Sent (mail and online),User_38,2016-01-04 09:34:37.514
Application_1806387393,W_Call after offers,User_38,2016-01-04 09:34:37.542
Application_1806387393,W_Call after offers,User_38,2016-01-04 09:34:37.545
Application_1806387393,A_Complete,User_38,2016-01-04 09:34:37.548
Application_1363980603,W_Complete application,User_89,2016-01-04 09:35:32.973
Application_167944225,A_Create Application,User_1,2016-01-04 09:37:33.791
Application_167944225,A_Submitted,User_1,2016-01-04 09:37:33.843
Application_167944225,W_Handle leads,User_1,2016-01-04 09:37:34.219
Application_1363980603,W_Complete application,User_89,2016-01-04 09:38:22.013
Application_1806387393,W_Call after offers,User_38,2016-01-04 09:38:29.858
Application_1300843234,W_Complete application,User_38,2016-01-04 09:38:40.585
Application_167944225,W_Handle leads,User_1,2016-01-04 09:38:42.495
Application_167944225,W_Complete application,User_1,2016-01-04 09:38:42.514
Application_167944225,A_Concept,User_1,2016-01-04 09:38:42.523
Application_1962860870,A_Create Application,User_7,2016-01-04 09:40:19.338
Application_1962860870,W_Complete application,User_7,2016-01-04 09:40:19.358
Application_1962860870,W_Complete application,User_7,2016-01-04 09:40:19.371
Application_1962860870,A_Concept,User_7,2016-01-04 09:40:19.375
Application_1696031128,A_Create Application,User_43,2016-01-04 09:40:23.096
Application_1696031128,A_Concept,User_43,2016-01-04 09:40:23.099
Application_1696031128,W_Complete application,User_43,2016-01-04 09:40:23.109
Application_1696031128,W_Complete application,User_43,2016-01-04 09:40:23.122
Application_1696031128,A_Accepted,User_43,2016-01-04 09:42:15.675
Application_1300843234,W_Complete application,User_38,2016-01-04 09:42:49.114
Application_505474597,W_Complete application,User_38,2016-01-04 09:43:06.320
Application_1962860870,A_Accepted,User_7,2016-01-04 09:44:12.498
Application_505474597,W_Complete application,User_38,2016-01-04 09:44:37.234
Application_1696031128,W_Complete application,User_43,2016-01-04 09:45:08.105
Application_1846626914,W_Complete application,User_38,2016-01-04 09:45:13.362
Application_1962860870,W_Complete application,User_7,2016-01-04 09:45:58.127
Application_1962860870,O_Create Offer,User_7,2016-01-04 09:49:22.376
Application_1962860870,O_Created,User_7,2016-01-04 09:49:23.646
Application_803879893,A_Create Application,User_43,2016-01-04 09:49:57.678
Application_803879893,A_Concept,User_43,2016-01-04 09:49:57.682
Application_803879893,W_Complete application,User_43,2016-01-04 09:49:57.691
Application_803879893,W_Complete application,User_3,2016-01-04 09:49:57.693
Application_803879893,A_Accepted,User_43,2016-01-04 09:51:15.807
Application_1363980603,A_Accepted,User_19,2016-01-04 09:51:17.497
Application_803879893,W_Complete application,User_43,2016-01-04 09:52:32.142
Application_1363980603,O_Create Offer,User_19,2016-01-04 09:53:16.830
Application_1363980603,O_Created,User_19,2016-01-04 09:53:18.030
Application_1962860870,O_Create Offer,User_7,2016-01-04 09:53:33.302
Application_1962860870,O_Created,User_7,2016-01-04 09:53:34.622
Application_1962860870,O_Sent (mail and online),User_7,2016-01-04 09:53:48.047
Application_1962860870,W_Complete application,User_7,2016-01-04 09:53:48.063
Application_1962860870,W_Call after offers,User_7,2016-01-04 09:53:48.070
Application_1962860870,W_Call after offers,User_7,2016-01-04 09:53:48.072
Application_1962860870,A_Complete,User_7,2016-01-04 09:53:48.074
Application_1962860870,W_Call after offers,User_7,2016-01-04 09:53:51.957
Application_1300843234,A_Accepted,User_16,2016-01-04 09:55:37.398
Application_1363980603,O_Sent (mail and online),User_19,2016-01-04 09:55:52.384
Application_1363980603,W_Complete application,User_19,2016-01-04 09:55:52.465
Application_1363980603,W_Call after offers,User_19,2016-01-04 09:55:52.505
Application_1363980603,W_Call after offers,User_19,2016-01-04 09:55:52.526
Application_1363980603,A_Complete,User_19,2016-01-04 09:55:52.538
Application_1846626914,A_Accepted,User_38,2016-01-04 09:56:03.089
Application_1300843234,O_Create Offer,User_16,2016-01-04 09:58:16.573
Application_1300843234,O_Created,User_16,2016-01-04 09:58:17.935
Application_1300843234,O_Create Offer,User_16,2016-01-04 09:59:06.630
Application_1300843234,O_Created,User_16,2016-01-04 09:59:07.951
Application_1363980603,W_Call after offers,User_19,2016-01-04 09:59:11.702
Application_1395142997,W_Complete application,User_15,2016-01-04 09:59:34.605
Application_1300843234,O_Sent (mail and online),User_16,2016-01-04 09:59:52.439
Application_1300843234,W_Complete application,User_16,2016-01-04 09:59:52.549
Application_1300843234,W_Call after offers,User_16,2016-01-04 09:59:52.560
Application_1300843234,W_Call after offers,User_16,2016-01-04 09:59:52.563
Application_1300843234,A_Complete,User_16,2016-01-04 09:59:52.570
Application_1846626914,O_Create Offer,User_38,2016-01-04 10:01:49.261
Application_1846626914,O_Created,User_38,2016-01-04 10:01:50.603
Application_1395142997,W_Complete application,User_15,2016-01-04 10:01:56.814
Application_1300843234,W_Call after offers,User_16,2016-01-04 10:02:00.241
Application_1846626914,O_Sent (mail and online),User_38,2016-01-04 10:02:07.149
Application_1846626914,W_Call after offers,User_38,2016-01-04 10:02:07.175
Application_1846626914,W_Call after offers,User_38,2016-01-04 10:02:07.178
Application_1846626914,A_Complete,User_38,2016-01-04 10:02:07.180
Application_1846626914,W_Call after offers,User_38,2016-01-04 10:05:00.974
Application_1193723578,W_Complete application,User_7,2016-01-04 10:07:44.459
Application_1395142997,W_Complete application,User_15,2016-01-04 10:10:06.397
Application_1699757505,W_Complete application,User_89,2016-01-04 10:10:09.755
Application_1395142997,W_Complete application,User_15,2016-01-04 10:10:35.539
Application_842511489,W_Complete application,User_15,2016-01-04 10:10:57.239
Application_1699757505,W_Complete application,User_16,2016-01-04 10:12:29.430
Application_1193723578,W_Complete application,User_38,2016-01-04 10:12:31.380
Application_2035768049,W_Complete application,User_16,2016-01-04 10:13:04.351
Application_842511489,W_Complete application,User_15,2016-01-04 10:13:16.191
Application_2035768049,W_Complete application,User_16,2016-01-04 10:13:36.721
Application_1474017032,W_Complete application,User_15,2016-01-04 10:13:43.425
Application_1474017032,W_Complete application,User_15,2016-01-04 10:16:16.231
Application_1674281629,A_Create Application,User_43,2016-01-04 10:17:19.225
Application_1674281629,A_Concept,User_43,2016-01-04 10:17:19.229
Application_1674281629,W_Complete application,User_43,2016-01-04 10:17:19.243
Application_1674281629,W_Complete application,User_43,2016-01-04 10:17:19.245
Application_842511489,O_Create Offer,User_16,2016-01-04 10:17:58.657
Application_842511489,O_Created,User_16,2016-01-04 10:17:59.908
Application_1674281629,A_Accepted,User_43,2016-01-04 10:18:31.779
Application_842511489,O_Sent (mail and online),User_16,2016-01-04 10:18:35.535
Application_842511489,W_Complete application,User_16,2016-01-04 10:18:35.559
Application_842511489,W_Call after offers,User_16,2016-01-04 10:18:35.568
Application_842511489,W_Call after offers,User_16,2016-01-04 10:18:35.571
Application_842511489,A_Complete,User_16,2016-01-04 10:18:35.574
Application_1699757505,W_Complete application,User_89,2016-01-04 10:18:54.000
Application_2035768049,W_Complete application,User_28,2016-01-04 10:19:12.118
Application_842511489,W_Call after offers,User_16,2016-01-04 10:19:28.505
Application_821425679,W_Complete application,User_16,2016-01-04 10:19:38.665
Application_821425679,W_Complete application,User_16,2016-01-04 10:20:42.994
Application_1674281629,W_Complete application,User_43,2016-01-04 10:21:03.412
Application_299986859,A_Create Application,User_43,2016-01-04 10:23:38.465
Application_299986859,A_Concept,User_43,2016-01-04 10:23:38.468
Application_299986859,W_Complete application,User_43,2016-01-04 10:23:38.479
Application_299986859,W_Complete application,User_43,2016-01-04 10:23:38.483
Application_2035768049,A_Accepted,User_28,2016-01-04 10:24:30.112
Application_1307111345,W_Complete application,User_38,2016-01-04 10:24:33.990
Application_299986859,A_Accepted,User_43,2016-01-04 10:25:07.003
Application_1699757505,A_Accepted,User_89,2016-01-04 10:25:39.058
Application_2035768049,O_Create Offer,User_28,2016-01-04 10:25:40.512
Application_2035768049,O_Created,User_28,2016-01-04 10:25:41.799
Application_2035768049,O_Sent (mail and online),User_28,2016-01-04 10:25:52.775
Application_2035768049,W_Call after offers,User_28,2016-01-04 10:25:52.944
Application_2035768049,W_Call after offers,User_28,2016-01-04 10:25:52.948
Application_2035768049,A_Complete,User_28,2016-01-04 10:25:52.952
Application_299986859,O_Create Offer,User_43,2016-01-04 10:26:32.945
Application_299986859,O_Created,User_43,2016-01-04 10:26:34.262
Application_2035768049,W_Call after offers,User_28,2016-01-04 10:26:59.106
Application_1307111345,W_Complete application,User_38,2016-01-04 10:27:19.225
Application_1699757505,O_Create Offer,User_89,2016-01-04 10:27:32.591
Application_1699757505,O_Created,User_89,2016-01-04 10:27:33.995
Application_1699757505,O_Sent (online only),User_89,2016-01-04 10:27:56.205
Application_1699757505,W_Call after offers,User_89,2016-01-04 10:27:56.237
Application_1699757505,W_Call after offers,User_89,2016-01-04 10:27:56.239
Application_1699757505,A_Complete,User_89,2016-01-04 10:27:56.240
Application_299986859,O_Sent (mail and online),User_43,2016-01-04 10:30:25.659
Application_299986859,W_Call after offers,User_43,2016-01-04 10:30:25.683
Application_299986859,W_Call after offers,User_43,2016-01-04 10:30:25.685
Application_299986859,A_Complete,User_43,2016-01-04 10:30:25.687
Application_1898882436,W_Complete application,User_28,2016-01-04 10:30:40.712
Application_299986859,W_Call after offers,User_43,2016-01-04 10:31:42.356
Application_1898882436,W_Complete application,User_28,2016-01-04 10:32:23.402
Application_1699757505,O_Create Offer,User_89,2016-01-04 10:33:40.864
Application_1699757505,O_Created,User_89,2016-01-04 10:33:43.362
Application_1699757505,O_Sent (mail and online),User_89,2016-01-04 10:33:59.363
Application_821425679,A_Accepted,User_19,2016-01-04 10:35:27.174
Application_821425679,O_Create Offer,User_19,2016-01-04 10:37:24.634
Application_821425679,O_Created,User_19,2016-01-04 10:37:26.166
Application_1699757505,O_Create Offer,User_89,2016-01-04 10:38:03.507
Application_1699757505,O_Created,User_89,2016-01-04 10:38:05.262
Application_1699757505,O_Sent (mail and online),User_89,2016-01-04 10:38:24.028
Application_821425679,O_Sent (mail and online),User_19,2016-01-04 10:38:26.322
Application_821425679,W_Complete application,User_19,2016-01-04 10:38:26.360
Application_821425679,W_Call after offers,User_19,2016-01-04 10:38:26.383
Application_821425679,W_Call after offers,User_19,2016-01-04 10:38:26.390
Application_821425679,A_Complete,User_19,2016-01-04 10:38:26.403
Application_1699757505,O_Cancelled,User_89,2016-01-04 10:38:43.055
Application_821425679,W_Call after offers,User_19,2016-01-04 10:39:15.066
Application_24648067,A_Create Application,User_14,2016-01-04 10:42:16.359
Application_24648067,W_Complete application,User_14,2016-01-04 10:42:16.380
Application_24648067,W_Complete application,User_22,2016-01-04 10:42:16.384
Application_24648067,A_Concept,User_14,2016-01-04 10:42:16.388
Application_24648067,W_Complete application,User_14,2016-01-04 10:44:44.157
Application_1603124379,W_Complete application,User_16,2016-01-04 10:44:51.533
Application_1699757505,W_Call after offers,User_89,2016-01-04 10:45:32.860
Application_1823402778,A_Create Application,User_1,2016-01-04 10:46:10.645
Application_1823402778,A_Submitted,User_1,2016-01-04 10:46:10.704
Application_1823402778,W_Handle leads,User_1,2016-01-04 10:46:10.939
Application_351152063,W_Complete application,User_15,2016-01-04 10:46:52.793
Application_1823402778,W_Handle leads,User_1,2016-01-04 10:47:15.432
Application_1823402778,W_Complete application,User_1,2016-01-04 10:47:15.439
Application_1823402778,A_Concept,User_1,2016-01-04 10:47:15.444
Application_351152063,W_Complete application,User_15,2016-01-04 10:49:26.810
Application_1603124379,A_Accepted,User_16,2016-01-04 10:49:30.119
Application_486645986,W_Complete application,User_15,2016-01-04 10:49:42.021
Application_1603124379,O_Create Offer,User_16,2016-01-04 10:51:03.301
Application_1603124379,O_Created,User_16,2016-01-04 10:51:04.375
Application_486645986,W_Complete application,User_15,2016-01-04 10:52:06.308
Application_1603124379,O_Sent (mail and online),User_16,2016-01-04 10:52:33.748
Application_1603124379,W_Call after offers,User_16,2016-01-04 10:52:33.818
Application_1603124379,W_Call after offers,User_16,2016-01-04 10:52:33.828
Application_1603124379,A_Complete,User_16,2016-01-04 10:52:33.852
Application_1603124379,W_Call after offers,User_16,2016-01-04 10:53:09.475
