Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
Application_920497952,O_Created,User_4,2016-01-06 10:26:19.918,2016-01-06 10:26:19.918,
Application_920497952,O_Sent (mail and online),User_4,2016-01-06 10:27:50.604,2016-01-06 10:27:50.604,
Application_920497952,O_Sent (mail and online),User_4,2016-01-06 10:27:50.608,2016-01-06 10:27:50.608,
Application_920497952,A_Complete,User_4,2016-01-06 10:27:50.698,2016-01-06 10:27:50.698,
Application_1494501575,A_Accepted,User_49,2016-01-06 10:32:41.318,2016-01-06 10:32:41.318,
Application_1494501575,O_Create Offer,User_49,2016-01-06 10:39:32.748,2016-01-06 10:39:32.748,
Application_1494501575,O_Created,User_49,2016-01-06 10:39:34.029,2016-01-06 10:39:34.029,
Application_1494501575,O_Sent (mail and online),User_49,2016-01-06 10:41:36.581,2016-01-06 10:41:36.581,
Application_1494501575,A_Complete,User_49,2016-01-06 10:41:36.607,2016-01-06 10:41:36.607,
Application_1747572025,A_Create Application,User_1,2016-01-06 10:58:43.468,2016-01-06 10:58:43.468,
Application_1747572025,A_Submitted,User_1,2016-01-06 10:58:43.505,2016-01-06 10:58:43.505,
Application_1747572025,A_Concept,User_1,2016-01-06 11:00:09.284,2016-01-06 11:00:09.284,
Application_1101248362,A_Accepted,User_11,2016-01-06 11:06:16.263,2016-01-06 11:06:16.263,
Application_1302654957,A_Create Application,User_1,2016-01-06 11:09:44.455,2016-01-06 11:09:44.455,
Application_1302654957,A_Submitted,User_1,2016-01-06 11:09:44.503,2016-01-06 11:09:44.503,
Application_1101248362,O_Create Offer,User_11,2016-01-06 11:10:29.205,2016-01-06 11:10:29.205,
Application_1101248362,O_Created,User_11,2016-01-06 11:10:30.481,2016-01-06 11:10:30.481,
Application_1930715945,A_Create Application,User_1,2016-01-06 11:11:12.889,2016-01-06 11:11:12.889,
Application_1930715945,A_Submitted,User_1,2016-01-06 11:11:12.939,2016-01-06 11:11:12.939,
Application_1302654957,A_Concept,User_1,2016-01-06 11:11:15.408,2016-01-06 11:11:15.408,
Application_1101248362,O_Sent (mail and online),User_11,2016-01-06 11:13:12.424,2016-01-06 11:13:12.424,
Application_1101248362,A_Complete,User_11,2016-01-06 11:13:12.450,2016-01-06 11:13:12.450,
Application_1930715945,A_Concept,User_1,2016-01-06 11:13:19.060,2016-01-06 11:13:19.060,
Application_1699815319,A_Create Application,User_1,2016-01-06 11:40:55.784,2016-01-06 11:40:55.784,
Application_1699815319,A_Submitted,User_1,2016-01-06 11:40:55.835,2016-01-06 11:40:55.835,
Application_19324985,A_Accepted,User_28,2016-01-06 11:41:49.722,2016-01-06 11:41:49.722,
Application_1699815319,A_Concept,User_1,2016-01-06 11:42:21.996,2016-01-06 11:42:21.996,
Application_19324985,O_Create Offer,User_28,2016-01-06 11:44:34.795,2016-01-06 11:44:34.795,
Application_19324985,O_Created,User_28,2016-01-06 11:44:36.215,2016-01-06 11:44:36.215,
Application_19324985,O_Sent (mail and online),User_28,2016-01-06 11:44:47.965,2016-01-06 11:44:47.965,
Application_19324985,A_Complete,User_28,2016-01-06 11:44:48.032,2016-01-06 11:44:48.032,
Application_788960916,W_Complete application,User_15,2016-01-06 12:27:14.677,2016-01-06 12:46:47.927,
Application_788960916,A_Accepted,User_15,2016-01-06 12:38:20.753,2016-01-06 12:38:20.753,
Application_788960916,O_Create Offer,User_15,2016-01-06 12:46:30.753,2016-01-06 12:46:30.753,
Application_788960916,O_Created,User_15,2016-01-06 12:46:31.912,2016-01-06 12:46:31.912,
Application_788960916,O_Sent (mail and online),User_15,2016-01-06 12:46:47.911,2016-01-06 12:46:47.911,
Application_788960916,A_Complete,User_15,2016-01-06 12:46:47.938,2016-01-06 12:46:47.938,
Application_675506291,A_Accepted,User_92,2016-01-06 13:02:32.572,2016-01-06 13:02:32.572,
Application_675506291,O_Create Offer,User_92,2016-01-06 13:11:25.903,2016-01-06 13:11:25.903,
Application_675506291,O_Created,User_92,2016-01-06 13:11:27.051,2016-01-06 13:11:27.051,
Application_675506291,O_Sent (mail and online),User_92,2016-01-06 13:12:49.564,2016-01-06 13:12:49.564,
Application_675506291,A_Complete,User_92,2016-01-06 13:12:49.599,2016-01-06 13:12:49.599,
Application_1746133767,A_Accepted,User_110,2016-01-06 13:23:53.827,2016-01-06 13:23:53.827,
Application_1746133767,O_Create Offer,User_110,2016-01-06 13:26:36.471,2016-01-06 13:26:36.471,
Application_1746133767,O_Created,User_110,2016-01-06 13:26:37.887,2016-01-06 13:26:37.887,
Application_1746133767,O_Sent (mail and online),User_110,2016-01-06 13:26:51.944,2016-01-06 13:26:51.944,
Application_1746133767,A_Complete,User_110,2016-01-06 13:26:51.988,2016-01-06 13:26:51.988,
Application_409724822,W_Complete application,User_71,2016-01-06 13:41:16.809,2016-01-06 13:58:58.933,
Application_409724822,A_Accepted,User_71,2016-01-06 13:51:27.962,2016-01-06 13:51:27.962,
Application_409724822,O_Create Offer,User_71,2016-01-06 13:54:52.772,2016-01-06 13:54:52.772,
Application_409724822,O_Created,User_71,2016-01-06 13:54:53.939,2016-01-06 13:54:53.939,
Application_409724822,O_Sent (mail and online),User_71,2016-01-06 13:58:58.918,2016-01-06 13:58:58.918,
Application_409724822,A_Complete,User_71,2016-01-06 13:58:58.945,2016-01-06 13:58:58.945,
Application_242156921,A_Create Application,User_4,2016-01-06 15:06:02.707,2016-01-06 15:06:02.707,
Application_242156921,A_Concept,User_4,2016-01-06 15:06:02.710,2016-01-06 15:06:02.710,
Application_242156921,W_Complete application,User_49,2016-01-06 15:06:02.803,2016-01-13 13:28:12.169,
Application_1562741414,A_Accepted,User_10,2016-01-06 15:18:44.242,2016-01-06 15:18:44.242,
Application_1562741414,O_Create Offer,User_10,2016-01-06 15:23:25.579,2016-01-06 15:23:25.579,
Application_1562741414,O_Created,User_10,2016-01-06 15:23:26.754,2016-01-06 15:23:26.754,
Application_1562741414,O_Sent (mail and online),User_10,2016-01-06 15:25:42.992,2016-01-06 15:25:42.992,
Application_1562741414,A_Complete,User_10,2016-01-06 15:25:43.019,2016-01-06 15:25:43.019,
Application_1981969728,A_Accepted,User_5,2016-01-06 15:58:53.540,2016-01-06 15:58:53.540,
Application_1981969728,O_Create Offer,User_5,2016-01-06 16:03:25.395,2016-01-06 16:03:25.395,
Application_1981969728,O_Created,User_5,2016-01-06 16:03:26.788,2016-01-06 16:03:26.788,
Application_443070493,A_Create Application,User_17,2016-01-06 16:04:23.431,2016-01-06 16:04:23.431,
Application_443070493,W_Complete application,User_17,2016-01-06 16:04:23.441,2016-01-06 16:22:36.083,
Application_443070493,A_Concept,User_17,2016-01-06 16:04:23.444,2016-01-06 16:04:23.444,
Application_1981969728,O_Sent (mail and online),User_5,2016-01-06 16:04:40.527,2016-01-06 16:04:40.527,
Application_1981969728,A_Complete,User_5,2016-01-06 16:04:40.574,2016-01-06 16:04:40.574,
Application_13372270,W_Complete application,User_15,2016-01-06 16:08:48.706,2016-01-06 16:21:22.270,
Application_443070493,A_Accepted,User_17,2016-01-06 16:09:04.429,2016-01-06 16:09:04.429,
Application_13372270,A_Accepted,User_15,2016-01-06 16:17:23.675,2016-01-06 16:17:23.675,
Application_13372270,O_Create Offer,User_15,2016-01-06 16:20:03.070,2016-01-06 16:20:03.070,
Application_13372270,O_Created,User_15,2016-01-06 16:20:04.228,2016-01-06 16:20:04.228,
Application_13372270,O_Sent (mail and online),User_15,2016-01-06 16:21:22.256,2016-01-06 16:21:22.256,
Application_13372270,A_Complete,User_15,2016-01-06 16:21:22.280,2016-01-06 16:21:22.280,
Application_443070493,O_Create Offer,User_17,2016-01-06 16:21:31.979,2016-01-06 16:21:31.979,
Application_443070493,O_Created,User_17,2016-01-06 16:21:33.328,2016-01-06 16:21:33.328,
Application_443070493,O_Sent (mail and online),User_17,2016-01-06 16:22:36.068,2016-01-06 16:22:36.068,
Application_443070493,A_Complete,User_17,2016-01-06 16:22:36.093,2016-01-06 16:22:36.093,
Application_1513129576,A_Create Application,User_1,2016-01-06 18:19:05.467,2016-01-06 18:19:05.467,
Application_1513129576,A_Submitted,User_1,2016-01-06 18:19:05.514,2016-01-06 18:19:05.514,
Application_1513129576,A_Concept,User_1,2016-01-06 18:20:21.553,2016-01-06 18:20:21.553,
Application_1853330214,A_Create Application,User_92,2016-01-06 19:16:49.111,2016-01-06 19:16:49.111,
Application_1853330214,A_Concept,User_92,2016-01-06 19:16:49.113,2016-01-06 19:16:49.113,
Application_1853330214,A_Accepted,User_92,2016-01-06 19:17:36.095,2016-01-06 19:17:36.095,
Application_1142700916,A_Create Application,User_1,2016-01-06 20:28:42.251,2016-01-06 20:28:42.251,
Application_1142700916,A_Submitted,User_1,2016-01-06 20:28:42.283,2016-01-06 20:28:42.283,
Application_1142700916,A_Concept,User_1,2016-01-06 20:30:11.177,2016-01-06 20:30:11.177,
Application_2065677935,A_Create Application,User_1,2016-01-07 04:21:08.221,2016-01-07 04:21:08.221,
Application_2065677935,A_Submitted,User_1,2016-01-07 04:21:08.303,2016-01-07 04:21:08.303,
Application_2065677935,A_Concept,User_1,2016-01-07 04:22:17.491,2016-01-07 04:22:17.491,
Application_335096189,A_Create Application,User_1,2016-01-07 09:47:59.109,2016-01-07 09:47:59.109,
Application_335096189,A_Submitted,User_1,2016-01-07 09:47:59.147,2016-01-07 09:47:59.147,
Application_335096189,A_Concept,User_1,2016-01-07 09:49:16.029,2016-01-07 09:49:16.029,
Application_1853330214,O_Create Offer,User_27,2016-01-07 10:53:44.450,2016-01-07 10:53:44.450,
Application_1853330214,O_Created,User_27,2016-01-07 10:53:45.600,2016-01-07 10:53:45.600,
Application_1853330214,O_Sent (mail and online),User_27,2016-01-07 10:53:59.768,2016-01-07 10:53:59.768,
Application_1853330214,A_Complete,User_27,2016-01-07 10:53:59.792,2016-01-07 10:53:59.792,
Application_1559270931,A_Accepted,User_47,2016-01-07 11:46:33.320,2016-01-07 11:46:33.320,
Application_220286199,A_Create Application,User_6,2016-01-07 11:49:41.728,2016-01-07 11:49:41.728,
Application_220286199,A_Concept,User_6,2016-01-07 11:49:41.731,2016-01-07 11:49:41.731,
Application_220286199,W_Complete application,User_6,2016-01-07 11:49:41.739,2016-01-07 11:59:42.242,
Application_220286199,A_Accepted,User_6,2016-01-07 11:50:51.920,2016-01-07 11:50:51.920,
Application_1559270931,O_Create Offer,User_47,2016-01-07 11:52:31.378,2016-01-07 11:52:31.378,
Application_1559270931,O_Created,User_47,2016-01-07 11:52:32.489,2016-01-07 11:52:32.489,
Application_1559270931,O_Sent (mail and online),User_47,2016-01-07 11:53:28.296,2016-01-07 11:53:28.296,
Application_1559270931,A_Complete,User_47,2016-01-07 11:53:28.375,2016-01-07 11:53:28.375,
Application_220286199,O_Create Offer,User_6,2016-01-07 11:59:15.992,2016-01-07 11:59:15.992,
Application_220286199,O_Created,User_6,2016-01-07 11:59:17.381,2016-01-07 11:59:17.381,
Application_220286199,O_Sent (mail and online),User_6,2016-01-07 11:59:42.228,2016-01-07 11:59:42.228,
Application_220286199,A_Complete,User_6,2016-01-07 11:59:42.253,2016-01-07 11:59:42.253,
Application_1699815319,W_Complete application,User_108,2016-01-07 12:10:46.742,2016-01-07 20:19:29.748,
Application_1880024094,A_Accepted,User_49,2016-01-07 12:27:51.572,2016-01-07 12:27:51.572,
Application_1880024094,O_Create Offer,User_49,2016-01-07 12:31:30.301,2016-01-07 12:31:30.301,
Application_1880024094,O_Created,User_49,2016-01-07 12:31:31.451,2016-01-07 12:31:31.451,
Application_1880024094,O_Sent (mail and online),User_49,2016-01-07 12:32:47.117,2016-01-07 12:32:47.117,
Application_1880024094,A_Complete,User_49,2016-01-07 12:32:47.159,2016-01-07 12:32:47.159,
Application_1296151288,A_Create Application,User_31,2016-01-07 13:23:24.203,2016-01-07 13:23:24.203,
Application_1296151288,W_Complete application,User_31,2016-01-07 13:23:24.228,2016-01-07 13:32:41.152,
Application_1296151288,A_Concept,User_31,2016-01-07 13:23:24.230,2016-01-07 13:23:24.230,
Application_1296151288,A_Accepted,User_31,2016-01-07 13:27:30.206,2016-01-07 13:27:30.206,
Application_1296151288,O_Create Offer,User_31,2016-01-07 13:31:14.341,2016-01-07 13:31:14.341,
Application_1296151288,O_Created,User_31,2016-01-07 13:31:15.609,2016-01-07 13:31:15.609,
Application_1296151288,O_Sent (mail and online),User_31,2016-01-07 13:32:41.131,2016-01-07 13:32:41.131,
Application_1296151288,A_Complete,User_31,2016-01-07 13:32:41.170,2016-01-07 13:32:41.170,
Application_1302654957,W_Complete application,User_108,2016-01-07 14:06:12.935,2016-01-07 14:27:53.211,
Application_1302654957,A_Accepted,User_108,2016-01-07 14:25:25.935,2016-01-07 14:25:25.935,
Application_385432676,A_Create Application,User_4,2016-01-07 14:26:58.589,2016-01-07 14:26:58.589,
Application_385432676,W_Complete application,User_4,2016-01-07 14:26:58.599,2016-01-07 14:32:39.964,
Application_385432676,A_Concept,User_4,2016-01-07 14:26:58.602,2016-01-07 14:26:58.602,
Application_1302654957,O_Create Offer,User_108,2016-01-07 14:27:32.444,2016-01-07 14:27:32.444,
Application_1302654957,O_Created,User_108,2016-01-07 14:27:33.609,2016-01-07 14:27:33.609,
Application_1302654957,O_Sent (mail and online),User_108,2016-01-07 14:27:53.196,2016-01-07 14:27:53.196,
Application_1302654957,A_Complete,User_108,2016-01-07 14:27:53.221,2016-01-07 14:27:53.221,
Application_385432676,A_Accepted,User_4,2016-01-07 14:29:19.981,2016-01-07 14:29:19.981,
Application_385432676,O_Create Offer,User_4,2016-01-07 14:32:26.843,2016-01-07 14:32:26.843,
Application_385432676,O_Created,User_4,2016-01-07 14:32:28.234,2016-01-07 14:32:28.234,
Application_385432676,O_Sent (mail and online),User_4,2016-01-07 14:32:39.946,2016-01-07 14:32:39.946,
Application_385432676,A_Complete,User_4,2016-01-07 14:32:39.984,2016-01-07 14:32:39.984,
Application_1692006952,A_Create Application,User_5,2016-01-07 14:45:13.193,2016-01-07 14:45:13.193,
Application_1692006952,A_Concept,User_5,2016-01-07 14:45:13.195,2016-01-07 14:45:13.195,
Application_1902262189,A_Create Application,User_5,2016-01-07 14:56:23.420,2016-01-07 14:56:23.420,
Application_1902262189,W_Complete application,User_5,2016-01-07 14:56:23.436,2016-01-07 15:08:57.005,
Application_1902262189,A_Concept,User_5,2016-01-07 14:56:23.438,2016-01-07 14:56:23.438,
Application_1902262189,A_Accepted,User_5,2016-01-07 15:07:11.011,2016-01-07 15:07:11.011,
Application_1902262189,O_Create Offer,User_5,2016-01-07 15:08:21.358,2016-01-07 15:08:21.358,
Application_1902262189,O_Created,User_5,2016-01-07 15:08:22.636,2016-01-07 15:08:22.636,
Application_989064530,A_Accepted,User_89,2016-01-07 15:08:35.480,2016-01-07 15:08:35.480,
Application_1902262189,O_Sent (mail and online),User_5,2016-01-07 15:08:56.975,2016-01-07 15:08:56.975,
Application_1902262189,A_Complete,User_5,2016-01-07 15:08:57.019,2016-01-07 15:08:57.019,
Application_989064530,O_Create Offer,User_89,2016-01-07 15:11:03.922,2016-01-07 15:11:03.922,
Application_989064530,O_Created,User_89,2016-01-07 15:11:05.147,2016-01-07 15:11:05.147,
Application_989064530,O_Sent (mail and online),User_89,2016-01-07 15:11:16.663,2016-01-07 15:11:16.663,
Application_989064530,A_Complete,User_89,2016-01-07 15:11:16.688,2016-01-07 15:11:16.688,
Application_1747572025,A_Accepted,User_24,2016-01-07 15:11:27.476,2016-01-07 15:11:27.476,
Application_1747572025,O_Create Offer,User_24,2016-01-07 15:13:24.675,2016-01-07 15:13:24.675,
Application_1747572025,O_Created,User_24,2016-01-07 15:13:25.869,2016-01-07 15:13:25.869,
Application_1747572025,O_Sent (mail and online),User_24,2016-01-07 15:13:48.319,2016-01-07 15:13:48.319,
Application_1747572025,A_Complete,User_24,2016-01-07 15:13:48.351,2016-01-07 15:13:48.351,
Application_243155734,A_Create Application,User_24,2016-01-07 15:50:30.392,2016-01-07 15:50:30.392,
Application_243155734,W_Complete application,User_24,2016-01-07 15:50:30.418,2016-01-07 15:55:49.449,
Application_243155734,A_Concept,User_24,2016-01-07 15:50:30.420,2016-01-07 15:50:30.420,
Application_243155734,A_Accepted,User_24,2016-01-07 15:53:42.012,2016-01-07 15:53:42.012,
Application_243155734,O_Create Offer,User_24,2016-01-07 15:54:37.723,2016-01-07 15:54:37.723,
Application_243155734,O_Created,User_24,2016-01-07 15:54:38.952,2016-01-07 15:54:38.952,
Application_243155734,O_Sent (mail and online),User_24,2016-01-07 15:55:49.434,2016-01-07 15:55:49.434,
Application_243155734,A_Complete,User_24,2016-01-07 15:55:49.461,2016-01-07 15:55:49.461,
Application_1513129576,W_Complete application,User_49,2016-01-07 16:09:08.199,2016-01-07 16:23:52.062,
Application_1513129576,A_Accepted,User_49,2016-01-07 16:18:14.883,2016-01-07 16:18:14.883,
Application_1513129576,O_Create Offer,User_49,2016-01-07 16:21:46.757,2016-01-07 16:21:46.757,
Application_1513129576,O_Created,User_49,2016-01-07 16:21:48.156,2016-01-07 16:21:48.156,
Application_1513129576,O_Sent (mail and online),User_49,2016-01-07 16:23:52.022,2016-01-07 16:23:52.022,
Application_1513129576,A_Complete,User_49,2016-01-07 16:23:52.078,2016-01-07 16:23:52.078,
Application_344339957,A_Create Application,User_1,2016-01-07 17:14:00.072,2016-01-07 17:14:00.072,
Application_344339957,A_Submitted,User_1,2016-01-07 17:14:00.162,2016-01-07 17:14:00.162,
Application_344339957,A_Concept,User_1,2016-01-07 17:14:51.599,2016-01-07 17:14:51.599,
Application_669100042,A_Create Application,User_89,2016-01-07 17:23:39.864,2016-01-07 17:23:39.864,
Application_669100042,W_Complete application,User_89,2016-01-07 17:23:39.876,2016-01-07 17:31:41.713,
Application_669100042,A_Concept,User_89,2016-01-07 17:23:39.879,2016-01-07 17:23:39.879,
Application_1832254057,A_Create Application,User_2,2016-01-07 17:25:59.599,2016-01-07 17:25:59.599,
Application_1832254057,W_Complete application,User_2,2016-01-07 17:25:59.621,2016-01-07 17:34:07.671,
Application_1832254057,A_Concept,User_2,2016-01-07 17:25:59.624,2016-01-07 17:25:59.624,
Application_669100042,A_Accepted,User_89,2016-01-07 17:26:32.334,2016-01-07 17:26:32.334,
Application_1832254057,A_Accepted,User_2,2016-01-07 17:29:32.052,2016-01-07 17:29:32.052,
Application_669100042,O_Create Offer,User_89,2016-01-07 17:31:18.197,2016-01-07 17:31:18.197,
Application_669100042,O_Created,User_89,2016-01-07 17:31:19.435,2016-01-07 17:31:19.435,
Application_669100042,O_Sent (mail and online),User_89,2016-01-07 17:31:41.697,2016-01-07 17:31:41.697,
Application_669100042,A_Complete,User_89,2016-01-07 17:31:41.725,2016-01-07 17:31:41.725,
Application_1832254057,O_Create Offer,User_2,2016-01-07 17:33:52.165,2016-01-07 17:33:52.165,
Application_1832254057,O_Created,User_2,2016-01-07 17:33:53.469,2016-01-07 17:33:53.469,
Application_1832254057,O_Sent (mail and online),User_2,2016-01-07 17:34:07.655,2016-01-07 17:34:07.655,
Application_1832254057,A_Complete,User_2,2016-01-07 17:34:07.683,2016-01-07 17:34:07.683,
Application_637491144,A_Create Application,User_4,2016-01-07 17:34:32.391,2016-01-07 17:34:32.391,
Application_637491144,W_Complete application,User_4,2016-01-07 17:34:32.400,2016-01-07 17:38:38.916,
Application_637491144,A_Concept,User_4,2016-01-07 17:34:32.402,2016-01-07 17:34:32.402,
Application_637491144,A_Accepted,User_4,2016-01-07 17:36:47.015,2016-01-07 17:36:47.015,
