caseid,activity,resource,ts
Application_821425679,O_Created,User_19,2016-01-04 10:37:26.166
Application_1699757505,O_Create Offer,User_89,2016-01-04 10:38:03.507
Application_1699757505,O_Created,User_89,2016-01-04 10:38:05.262
Application_1699757505,O_Sent (mail and online),User_89,2016-01-04 10:38:24.028
Application_821425679,O_Sent (mail and online),User_19,2016-01-04 10:38:26.322
Application_821425679,W_Complete application,User_19,2016-01-04 10:38:26.360
Application_821425679,W_Call after offers,User_19,2016-01-04 10:38:26.383
Application_821425679,W_Call after offers,User_19,2016-01-04 10:38:26.390
Application_821425679,A_Complete,User_19,2016-01-04 10:38:26.403
Application_1699757505,O_Cancelled,User_89,2016-01-04 10:38:43.055
Application_821425679,W_Call after offers,User_19,2016-01-04 10:39:15.066
Application_1603124379,W_Complete application,User_16,2016-01-04 10:44:51.533
Application_1699757505,W_Call after offers,User_89,2016-01-04 10:45:32.860
Application_1603124379,A_Accepted,User_16,2016-01-04 10:49:30.119
Application_1603124379,O_Create Offer,User_16,2016-01-04 10:51:03.301
Application_1603124379,O_Created,User_16,2016-01-04 10:51:04.375
Application_1603124379,O_Sent (mail and online),User_16,2016-01-04 10:52:33.748
Application_1603124379,W_Call after offers,User_16,2016-01-04 10:52:33.818
Application_1603124379,W_Call after offers,User_16,2016-01-04 10:52:33.828
Application_1603124379,A_Complete,User_16,2016-01-04 10:52:33.852
Application_1603124379,W_Call after offers,User_16,2016-01-04 10:53:09.475
Application_1290239114,A_Create Application,User_1,2016-01-04 11:10:35.773
Application_1290239114,A_Submitted,User_1,2016-01-04 11:10:35.855
Application_1290239114,W_Handle leads,User_1,2016-01-04 11:10:36.228
Application_1290239114,W_Handle leads,User_1,2016-01-04 11:13:01.740
Application_1290239114,W_Complete application,User_1,2016-01-04 11:13:01.747
Application_1290239114,A_Concept,User_1,2016-01-04 11:13:01.753
Application_1471099537,A_Create Application,User_47,2016-01-04 11:26:46.907
Application_1471099537,A_Concept,User_47,2016-01-04 11:26:46.911
Application_1471099537,W_Complete application,User_47,2016-01-04 11:26:46.920
Application_1471099537,W_Complete application,User_47,2016-01-04 11:26:46.923
Application_1471099537,W_Complete application,User_47,2016-01-04 11:27:14.426
Application_395903076,A_Create Application,User_1,2016-01-04 11:43:43.965
Application_395903076,A_Submitted,User_1,2016-01-04 11:43:44.541
Application_395903076,W_Handle leads,User_1,2016-01-04 11:43:44.886
Application_1859638703,A_Create Application,User_1,2016-01-04 11:44:47.654
Application_1859638703,A_Submitted,User_1,2016-01-04 11:44:47.732
Application_1859638703,W_Handle leads,User_1,2016-01-04 11:44:48.206
Application_395903076,W_Handle leads,User_1,2016-01-04 11:45:00.050
Application_395903076,W_Complete application,User_1,2016-01-04 11:45:00.058
Application_395903076,A_Concept,User_1,2016-01-04 11:45:00.064
Application_1859638703,W_Handle leads,User_1,2016-01-04 11:46:20.602
Application_1859638703,W_Complete application,User_1,2016-01-04 11:46:20.609
Application_1859638703,A_Concept,User_1,2016-01-04 11:46:20.613
Application_1845547664,W_Complete application,User_89,2016-01-04 12:09:41.883
Application_1845547664,W_Complete application,User_89,2016-01-04 12:10:03.428
Application_525275343,A_Create Application,User_1,2016-01-04 12:13:38.021
Application_525275343,A_Submitted,User_1,2016-01-04 12:13:38.079
Application_525275343,W_Handle leads,User_1,2016-01-04 12:13:38.683
Application_525275343,W_Handle leads,User_20,2016-01-04 12:14:24.740
Application_1765204099,W_Complete application,User_28,2016-01-04 12:16:02.818
Application_525275343,W_Handle leads,User_20,2016-01-04 12:17:18.416
Application_505474597,A_Accepted,User_16,2016-01-04 12:23:07.791
Application_1674281629,W_Complete application,User_15,2016-01-04 12:25:41.897
Application_505474597,O_Create Offer,User_16,2016-01-04 12:25:45.275
Application_505474597,O_Created,User_16,2016-01-04 12:25:46.552
Application_505474597,O_Sent (mail and online),User_16,2016-01-04 12:26:06.476
Application_505474597,W_Complete application,User_16,2016-01-04 12:26:06.508
Application_505474597,W_Call after offers,User_16,2016-01-04 12:26:06.524
Application_505474597,W_Call after offers,User_16,2016-01-04 12:26:06.527
Application_505474597,A_Complete,User_16,2016-01-04 12:26:06.530
Application_505474597,W_Call after offers,User_16,2016-01-04 12:27:16.725
Application_1845547664,W_Complete application,User_16,2016-01-04 12:27:34.261
Application_1845547664,W_Complete application,User_16,2016-01-04 12:27:50.784
Application_1674281629,W_Complete application,User_15,2016-01-04 12:28:10.284
Application_1765204099,W_Complete application,User_28,2016-01-04 12:28:12.158
Application_1845547664,W_Complete application,User_16,2016-01-04 12:29:12.595
Application_1765204099,A_Accepted,User_28,2016-01-04 12:31:42.441
Application_525275343,W_Handle leads,User_20,2016-01-04 12:32:08.138
Application_525275343,W_Complete application,User_20,2016-01-04 12:33:44.591
Application_525275343,W_Complete application,User_20,2016-01-04 12:33:44.593
Application_525275343,A_Concept,User_20,2016-01-04 12:33:44.596
Application_525275343,W_Complete application,User_20,2016-01-04 12:33:50.529
Application_1765204099,O_Create Offer,User_28,2016-01-04 12:38:21.923
Application_1765204099,O_Created,User_28,2016-01-04 12:38:23.327
Application_1765204099,W_Complete application,User_38,2016-01-04 12:38:25.346
Application_1765204099,W_Complete application,User_38,2016-01-04 12:38:33.686
Application_1765204099,O_Sent (mail and online),User_28,2016-01-04 12:43:24.182
Application_1765204099,W_Complete application,User_28,2016-01-04 12:43:24.202
Application_1765204099,W_Call after offers,User_28,2016-01-04 12:43:24.213
Application_1765204099,W_Call after offers,User_28,2016-01-04 12:43:24.219
Application_1765204099,A_Complete,User_28,2016-01-04 12:43:24.222
Application_1765204099,W_Call after offers,User_28,2016-01-04 12:43:34.909
Application_822724921,A_Create Application,User_1,2016-01-04 12:48:25.026
Application_822724921,A_Submitted,User_1,2016-01-04 12:48:25.126
Application_822724921,W_Handle leads,User_1,2016-01-04 12:48:25.385
Application_822724921,W_Handle leads,User_1,2016-01-04 12:49:56.299
Application_822724921,W_Complete application,User_1,2016-01-04 12:49:56.307
Application_822724921,A_Concept,User_1,2016-01-04 12:49:56.313
Application_1674281629,O_Create Offer,User_16,2016-01-04 12:52:05.633
Application_1674281629,O_Created,User_16,2016-01-04 12:52:06.815
Application_1674281629,O_Sent (mail and online),User_16,2016-01-04 12:52:39.139
Application_1674281629,W_Complete application,User_16,2016-01-04 12:52:39.192
Application_1674281629,W_Call after offers,User_16,2016-01-04 12:52:39.206
Application_1674281629,W_Call after offers,User_16,2016-01-04 12:52:39.210
Application_1674281629,A_Complete,User_16,2016-01-04 12:52:39.213
Application_1674281629,W_Call after offers,User_16,2016-01-04 12:53:57.229
Application_1845547664,W_Complete application,User_16,2016-01-04 12:54:26.840
Application_987262285,W_Complete application,User_15,2016-01-04 12:54:54.537
Application_1845547664,W_Complete application,User_16,2016-01-04 12:56:10.280
Application_987262285,W_Complete application,User_15,2016-01-04 12:58:01.624
Application_822724921,W_Complete application,User_15,2016-01-04 13:00:21.568
Application_1754943309,A_Create Application,User_1,2016-01-04 13:00:45.773
Application_1754943309,A_Submitted,User_1,2016-01-04 13:00:45.805
Application_1754943309,W_Handle leads,User_1,2016-01-04 13:00:45.969
Application_1754943309,W_Handle leads,User_1,2016-01-04 13:01:58.809
Application_1754943309,W_Complete application,User_1,2016-01-04 13:01:58.816
Application_1754943309,A_Concept,User_1,2016-01-04 13:01:58.820
Application_822724921,A_Accepted,User_15,2016-01-04 13:09:07.801
Application_323012882,A_Create Application,User_13,2016-01-04 13:11:04.602
Application_323012882,W_Complete application,User_13,2016-01-04 13:11:04.661
Application_323012882,W_Complete application,User_13,2016-01-04 13:11:04.664
Application_323012882,A_Concept,User_13,2016-01-04 13:11:04.669
Application_822724921,O_Create Offer,User_15,2016-01-04 13:12:07.855
Application_822724921,O_Created,User_15,2016-01-04 13:12:09.244
Application_822724921,O_Sent (mail and online),User_15,2016-01-04 13:15:00.777
Application_822724921,W_Call after offers,User_15,2016-01-04 13:15:00.813
Application_822724921,W_Call after offers,User_15,2016-01-04 13:15:00.815
Application_822724921,A_Complete,User_15,2016-01-04 13:15:00.818
Application_323012882,A_Accepted,User_13,2016-01-04 13:15:07.110
Application_822724921,W_Call after offers,User_15,2016-01-04 13:16:39.634
Application_323012882,O_Create Offer,User_13,2016-01-04 13:17:25.403
Application_323012882,O_Created,User_13,2016-01-04 13:17:26.780
Application_1754943309,W_Complete application,User_15,2016-01-04 13:17:45.774
Application_323012882,O_Sent (mail and online),User_13,2016-01-04 13:19:20.626
Application_323012882,W_Call after offers,User_13,2016-01-04 13:19:20.647
Application_323012882,W_Call after offers,User_13,2016-01-04 13:19:20.651
Application_323012882,A_Complete,User_13,2016-01-04 13:19:20.653
Application_323012882,W_Call after offers,User_13,2016-01-04 13:21:32.516
Application_1754943309,W_Complete application,User_15,2016-01-04 13:26:40.055
Application_1754943309,W_Complete application,User_15,2016-01-04 13:27:41.705
Application_1096831814,A_Create Application,User_3,2016-01-04 13:46:25.745
Application_1096831814,W_Complete application,User_3,2016-01-04 13:46:25.752
Application_1096831814,W_Complete application,User_3,2016-01-04 13:46:25.754
Application_1096831814,A_Concept,User_3,2016-01-04 13:46:25.755
Application_1096831814,A_Accepted,User_3,2016-01-04 13:50:20.032
Application_1096831814,O_Create Offer,User_3,2016-01-04 13:51:08.869
Application_1096831814,O_Created,User_3,2016-01-04 13:51:10.207
Application_1096831814,O_Sent (mail and online),User_3,2016-01-04 13:51:20.651
Application_1096831814,W_Call after offers,User_3,2016-01-04 13:51:20.697
Application_1096831814,W_Call after offers,User_3,2016-01-04 13:51:20.700
Application_1096831814,A_Complete,User_3,2016-01-04 13:51:20.702
Application_1096831814,W_Call after offers,User_3,2016-01-04 13:53:10.196
Application_709929024,A_Create Application,User_1,2016-01-04 13:53:54.012
Application_709929024,A_Submitted,User_1,2016-01-04 13:53:54.061
Application_709929024,W_Handle leads,User_1,2016-01-04 13:53:54.360
Application_709929024,W_Handle leads,User_1,2016-01-04 13:55:34.750
Application_709929024,W_Complete application,User_1,2016-01-04 13:55:34.769
Application_709929024,A_Concept,User_1,2016-01-04 13:55:34.775
Application_2062932311,W_Complete application,User_16,2016-01-04 14:03:41.279
Application_2062932311,W_Complete application,User_16,2016-01-04 14:04:03.633
Application_2062932311,W_Complete application,User_16,2016-01-04 14:04:07.932
Application_2062932311,W_Complete application,User_16,2016-01-04 14:05:51.320
Application_798605556,W_Complete application,User_38,2016-01-04 14:05:56.798
Application_1754943309,W_Complete application,User_15,2016-01-04 14:06:41.411
Application_798605556,W_Complete application,User_16,2016-01-04 14:08:32.139
Application_813133375,W_Complete application,User_16,2016-01-04 14:28:20.696
Application_813133375,W_Complete application,User_13,2016-01-04 14:28:28.011
Application_813133375,W_Complete application,User_16,2016-01-04 14:38:12.836
Application_813133375,A_Accepted,User_16,2016-01-04 14:44:20.420
Application_813133375,O_Create Offer,User_16,2016-01-04 14:45:30.619
Application_813133375,O_Created,User_16,2016-01-04 14:45:31.908
Application_813133375,O_Sent (mail and online),User_16,2016-01-04 14:45:53.656
Application_813133375,W_Call after offers,User_16,2016-01-04 14:45:53.717
Application_813133375,W_Call after offers,User_16,2016-01-04 14:45:53.720
Application_813133375,A_Complete,User_16,2016-01-04 14:45:53.723
Application_813133375,W_Call after offers,User_16,2016-01-04 14:48:30.624
Application_2002564265,W_Complete application,User_89,2016-01-04 15:04:16.034
Application_2002564265,W_Complete application,User_89,2016-01-04 15:04:49.171
Application_2002564265,W_Complete application,User_16,2016-01-04 15:07:04.419
Application_2002564265,W_Complete application,User_16,2016-01-04 15:08:52.356
Application_798605556,A_Accepted,User_38,2016-01-04 15:32:02.008
Application_1696031128,O_Create Offer,User_43,2016-01-04 15:53:22.887
Application_1696031128,O_Created,User_43,2016-01-04 15:53:24.023
Application_1696031128,O_Sent (mail and online),User_43,2016-01-04 15:53:37.664
Application_1696031128,W_Complete application,User_43,2016-01-04 15:53:37.692
Application_1696031128,W_Call after offers,User_43,2016-01-04 15:53:37.714
Application_1696031128,W_Call after offers,User_43,2016-01-04 15:53:37.720
Application_1696031128,A_Complete,User_43,2016-01-04 15:53:37.724
Application_864903752,A_Create Application,User_1,2016-01-04 15:57:25.327
Application_864903752,A_Submitted,User_1,2016-01-04 15:57:25.427
Application_864903752,W_Handle leads,User_1,2016-01-04 15:57:25.949
Application_864903752,W_Handle leads,User_1,2016-01-04 15:59:05.556
Application_864903752,W_Complete application,User_1,2016-01-04 15:59:05.563
Application_864903752,A_Concept,User_1,2016-01-04 15:59:05.569
Application_1696031128,W_Call after offers,User_43,2016-01-04 16:09:43.913
Application_798605556,W_Complete application,User_38,2016-01-04 16:11:24.550
Application_798605556,O_Create Offer,User_38,2016-01-04 16:16:14.031
Application_798605556,O_Created,User_38,2016-01-04 16:16:15.332
Application_798605556,O_Sent (mail and online),User_38,2016-01-04 16:16:37.103
Application_798605556,W_Call after offers,User_38,2016-01-04 16:16:37.128
Application_798605556,W_Call after offers,User_38,2016-01-04 16:16:37.131
Application_798605556,A_Complete,User_38,2016-01-04 16:16:37.133
Application_798605556,W_Call after offers,User_38,2016-01-04 16:23:14.391
Application_167944225,W_Complete application,User_16,2016-01-04 16:51:28.517
Application_167944225,W_Complete application,User_16,2016-01-04 16:51:57.336
Application_584603670,W_Complete application,User_38,2016-01-04 16:53:18.720
Application_584603670,W_Complete application,User_38,2016-01-04 16:53:25.716
Application_1413308979,A_Create Application,User_1,2016-01-04 16:57:50.744
Application_1413308979,A_Submitted,User_1,2016-01-04 16:57:50.787
Application_1413308979,W_Handle leads,User_1,2016-01-04 16:57:51.110
Application_1290239114,W_Complete application,User_3,2016-01-04 16:58:41.767
Application_1413308979,W_Handle leads,User_1,2016-01-04 16:59:25.140
Application_1413308979,W_Complete application,User_1,2016-01-04 16:59:25.167
Application_1413308979,A_Concept,User_1,2016-01-04 16:59:25.190
Application_813133375,O_Create Offer,User_10,2016-01-04 17:10:53.595
Application_813133375,O_Created,User_10,2016-01-04 17:10:54.914
Application_813133375,O_Sent (mail and online),User_10,2016-01-04 17:11:05.265
Application_1859638703,A_Accepted,User_31,2016-01-04 17:14:05.909
Application_1859638703,O_Create Offer,User_31,2016-01-04 17:20:02.329
Application_1859638703,O_Created,User_31,2016-01-04 17:20:03.650
Application_1859638703,O_Sent (mail and online),User_31,2016-01-04 17:29:44.443
Application_1859638703,W_Complete application,User_31,2016-01-04 17:29:44.514
Application_1859638703,W_Call after offers,User_31,2016-01-04 17:29:44.525
Application_1859638703,W_Call after offers,User_31,2016-01-04 17:29:44.531
