caseid,activity,resource,ts
Application_874740404,O_Sent (mail and online),User_27,2016-01-14 17:24:06.156
Application_874740404,W_Call after offers,User_27,2016-01-14 17:24:06.181
Application_874740404,W_Call after offers,User_27,2016-01-14 17:24:06.183
Application_874740404,A_Complete,User_27,2016-01-14 17:24:06.185
Application_874740404,W_Call after offers,User_27,2016-01-14 17:29:00.617
Application_89113407,A_Create Application,User_8,2016-01-15 09:16:38.595
Application_89113407,A_Concept,User_8,2016-01-15 09:16:38.598
Application_89113407,W_Complete application,User_8,2016-01-15 09:16:38.605
Application_89113407,W_Complete application,User_2,2016-01-15 09:16:38.606
Application_89113407,A_Accepted,User_8,2016-01-15 09:18:02.542
Application_89113407,W_Complete application,User_8,2016-01-15 09:18:29.095
Application_754937126,A_Create Application,User_3,2016-01-15 09:19:57.758
Application_754937126,A_Concept,User_3,2016-01-15 09:19:57.761
Application_754937126,W_Complete application,User_3,2016-01-15 09:19:57.766
Application_754937126,W_Complete application,User_3,2016-01-15 09:19:57.768
Application_754937126,A_Accepted,User_3,2016-01-15 09:22:33.359
Application_754937126,O_Create Offer,User_3,2016-01-15 09:24:03.357
Application_754937126,O_Created,User_3,2016-01-15 09:24:04.530
Application_754937126,O_Sent (mail and online),User_3,2016-01-15 09:24:17.240
Application_754937126,W_Call after offers,User_3,2016-01-15 09:24:17.359
Application_754937126,W_Call after offers,User_3,2016-01-15 09:24:17.361
Application_754937126,A_Complete,User_3,2016-01-15 09:24:17.364
Application_754937126,W_Call after offers,User_3,2016-01-15 09:24:42.270
Application_974860050,O_Create Offer,User_41,2016-01-15 11:51:02.927
Application_974860050,O_Created,User_41,2016-01-15 11:51:04.433
Application_974860050,O_Sent (mail and online),User_41,2016-01-15 11:51:29.779
Application_2035768049,W_Call after offers,User_114,2016-01-15 12:55:35.341
Application_2035768049,W_Validate application,User_114,2016-01-15 12:55:35.380
Application_2035768049,W_Validate application,User_114,2016-01-15 12:55:35.433
Application_2035768049,A_Validating,User_114,2016-01-15 12:55:36.382
Application_2035768049,O_Returned,User_114,2016-01-15 12:56:17.379
Application_2035768049,W_Validate application,User_114,2016-01-15 12:59:36.710
Application_2035768049,O_Accepted,User_115,2016-01-15 15:04:14.106
Application_2035768049,A_Pending,User_115,2016-01-15 15:04:14.109
Application_2035768049,W_Validate application,User_115,2016-01-15 15:04:14.113
Application_2035768049,End,End,2016-01-15 15:04:15.113
Application_952744464,A_Create Application,User_2,2016-01-15 16:55:48.942
Application_952744464,W_Complete application,User_2,2016-01-15 16:55:48.951
Application_952744464,W_Complete application,User_2,2016-01-15 16:55:48.954
Application_952744464,A_Concept,User_2,2016-01-15 16:55:48.957
Application_952744464,A_Accepted,User_2,2016-01-15 16:57:15.656
Application_952744464,O_Create Offer,User_2,2016-01-15 17:00:33.986
Application_952744464,O_Created,User_2,2016-01-15 17:00:35.145
Application_952744464,O_Sent (mail and online),User_2,2016-01-15 17:00:54.539
Application_952744464,W_Call after offers,User_2,2016-01-15 17:00:54.560
Application_952744464,W_Call after offers,User_2,2016-01-15 17:00:54.562
Application_952744464,A_Complete,User_2,2016-01-15 17:00:54.564
Application_952744464,W_Call after offers,User_2,2016-01-15 17:04:57.953
Application_89113407,W_Complete application,User_2,2016-01-15 17:24:14.893
Application_89113407,O_Create Offer,User_2,2016-01-15 17:29:11.617
Application_89113407,O_Created,User_2,2016-01-15 17:29:12.804
Application_89113407,O_Sent (mail and online),User_2,2016-01-15 17:29:24.975
Application_89113407,W_Call after offers,User_2,2016-01-15 17:29:25.073
Application_89113407,W_Call after offers,User_2,2016-01-15 17:29:25.085
Application_89113407,A_Complete,User_2,2016-01-15 17:29:25.088
Application_89113407,W_Call after offers,User_2,2016-01-15 17:32:56.733
Application_796925887,A_Create Application,User_52,2016-01-16 11:11:15.412
Application_796925887,A_Concept,User_52,2016-01-16 11:11:15.415
Application_796925887,W_Complete application,User_52,2016-01-16 11:11:15.421
Application_796925887,W_Complete application,User_52,2016-01-16 11:11:15.423
Application_796925887,W_Complete application,User_52,2016-01-16 11:11:30.864
Application_1122832658,W_Call after offers,User_13,2016-01-16 12:06:29.903
Application_1122832658,W_Call after offers,User_13,2016-01-16 12:07:48.194
Application_440220247,A_Create Application,User_43,2016-01-16 12:26:24.633
Application_440220247,W_Complete application,User_43,2016-01-16 12:26:24.684
Application_440220247,W_Complete application,User_43,2016-01-16 12:26:24.690
Application_440220247,A_Concept,User_43,2016-01-16 12:26:24.693
Application_440220247,A_Accepted,User_43,2016-01-16 12:32:55.963
Application_440220247,O_Create Offer,User_43,2016-01-16 12:41:57.765
Application_440220247,O_Created,User_43,2016-01-16 12:41:58.941
Application_440220247,O_Sent (mail and online),User_43,2016-01-16 12:56:09.331
Application_440220247,W_Call after offers,User_43,2016-01-16 12:56:09.368
Application_440220247,W_Call after offers,User_43,2016-01-16 12:56:09.370
Application_440220247,A_Complete,User_43,2016-01-16 12:56:09.374
Application_440220247,W_Call after offers,User_43,2016-01-16 12:56:37.815
Application_1366775062,A_Create Application,User_52,2016-01-16 14:14:54.436
Application_1366775062,W_Complete application,User_52,2016-01-16 14:14:54.552
Application_1366775062,W_Complete application,User_52,2016-01-16 14:14:54.557
Application_1366775062,A_Concept,User_52,2016-01-16 14:14:54.560
Application_1366775062,A_Accepted,User_52,2016-01-16 14:18:11.032
Application_1366775062,O_Create Offer,User_52,2016-01-16 14:25:41.948
Application_1366775062,O_Created,User_52,2016-01-16 14:25:43.235
Application_1366775062,O_Sent (mail and online),User_52,2016-01-16 14:29:59.891
Application_1366775062,W_Call after offers,User_52,2016-01-16 14:29:59.913
Application_1366775062,W_Call after offers,User_52,2016-01-16 14:29:59.916
Application_1366775062,A_Complete,User_52,2016-01-16 14:29:59.918
Application_1366775062,W_Call after offers,User_52,2016-01-16 14:31:41.131
Application_1279706099,W_Call after offers,User_14,2016-01-16 15:08:41.028
Application_1279706099,W_Call after offers,User_14,2016-01-16 15:09:01.280
Application_796925887,W_Complete application,User_13,2016-01-16 15:44:23.178
Application_796925887,W_Complete application,User_13,2016-01-16 15:46:06.047
Application_1366775062,O_Create Offer,User_14,2016-01-16 16:24:14.415
Application_1366775062,O_Created,User_14,2016-01-16 16:24:15.878
Application_1366775062,O_Sent (mail and online),User_14,2016-01-16 16:25:23.761
Application_796925887,A_Accepted,User_14,2016-01-16 16:31:44.372
Application_372107793,A_Create Application,User_35,2016-01-16 16:32:44.053
Application_372107793,W_Complete application,User_35,2016-01-16 16:32:44.108
Application_372107793,W_Complete application,User_35,2016-01-16 16:32:44.111
Application_372107793,A_Concept,User_35,2016-01-16 16:32:44.115
Application_796925887,O_Create Offer,User_14,2016-01-16 16:33:31.699
Application_796925887,O_Created,User_14,2016-01-16 16:33:32.921
Application_796925887,O_Sent (mail and online),User_14,2016-01-16 16:33:47.208
Application_796925887,W_Complete application,User_14,2016-01-16 16:33:47.230
Application_796925887,W_Call after offers,User_14,2016-01-16 16:33:47.240
Application_796925887,W_Call after offers,User_14,2016-01-16 16:33:47.244
Application_796925887,A_Complete,User_14,2016-01-16 16:33:47.247
Application_796925887,W_Call after offers,User_14,2016-01-16 16:35:59.511
Application_372107793,A_Accepted,User_35,2016-01-16 16:37:46.952
Application_372107793,O_Create Offer,User_35,2016-01-16 16:47:57.407
Application_372107793,O_Created,User_35,2016-01-16 16:47:58.770
Application_372107793,O_Sent (mail and online),User_35,2016-01-16 16:48:21.658
Application_372107793,W_Call after offers,User_35,2016-01-16 16:48:21.749
Application_372107793,W_Call after offers,User_35,2016-01-16 16:48:21.751
Application_372107793,A_Complete,User_35,2016-01-16 16:48:21.753
Application_372107793,W_Call after offers,User_35,2016-01-16 16:50:27.329
Application_974860050,W_Call after offers,User_31,2016-01-18 09:08:17.819
Application_974860050,W_Call after offers,User_31,2016-01-18 09:08:43.412
Application_1261348817,W_Call after offers,User_31,2016-01-18 09:13:57.044
Application_1261348817,W_Call after offers,User_31,2016-01-18 09:14:18.987
Application_1705432175,W_Call after offers,User_31,2016-01-18 09:38:43.826
Application_1705432175,W_Call after offers,User_31,2016-01-18 09:39:01.311
Application_1185248307,W_Call after offers,User_31,2016-01-18 09:43:48.811
Application_1185248307,W_Call after offers,User_31,2016-01-18 09:44:11.194
Application_874740404,W_Call after offers,User_31,2016-01-18 09:44:15.414
Application_874740404,W_Call after offers,User_31,2016-01-18 09:44:35.638
Application_1569654923,A_Create Application,User_20,2016-01-18 09:58:53.364
Application_1569654923,A_Concept,User_20,2016-01-18 09:58:53.367
Application_1569654923,W_Complete application,User_20,2016-01-18 09:58:53.372
Application_1569654923,W_Complete application,User_20,2016-01-18 09:58:53.374
Application_1569654923,W_Complete application,User_20,2016-01-18 10:00:10.967
Application_1507218840,O_Create Offer,User_14,2016-01-18 10:00:39.031
Application_1507218840,O_Created,User_14,2016-01-18 10:00:40.568
Application_1507218840,O_Sent (mail and online),User_14,2016-01-18 10:00:52.414
Application_1626640901,A_Create Application,User_20,2016-01-18 10:14:57.397
Application_1626640901,A_Concept,User_20,2016-01-18 10:14:57.400
Application_1626640901,W_Complete application,User_20,2016-01-18 10:14:57.407
Application_1626640901,W_Complete application,User_20,2016-01-18 10:14:57.409
Application_1626640901,W_Complete application,User_20,2016-01-18 10:28:58.903
Application_95863982,A_Create Application,User_19,2016-01-18 10:52:38.489
Application_95863982,A_Concept,User_19,2016-01-18 10:52:38.492
Application_95863982,W_Complete application,User_19,2016-01-18 10:52:38.498
Application_95863982,W_Complete application,User_19,2016-01-18 10:52:38.500
Application_95863982,W_Complete application,User_19,2016-01-18 10:52:51.936
Application_874740404,A_Cancelled,User_20,2016-01-18 11:26:51.968
Application_874740404,O_Cancelled,User_20,2016-01-18 11:26:51.996
Application_874740404,W_Call after offers,User_20,2016-01-18 11:26:52.013
Application_874740404,End,End,2016-01-18 11:26:53.013
Application_1233495129,A_Create Application,User_1,2016-01-18 15:41:38.081
Application_1233495129,A_Submitted,User_1,2016-01-18 15:41:38.153
Application_1233495129,W_Handle leads,User_1,2016-01-18 15:41:38.532
Application_1233495129,W_Handle leads,User_1,2016-01-18 15:42:22.019
Application_1233495129,W_Complete application,User_1,2016-01-18 15:42:22.030
Application_1233495129,A_Concept,User_1,2016-01-18 15:42:22.035
Application_1232820241,A_Create Application,User_5,2016-01-19 08:44:57.274
Application_1232820241,A_Concept,User_5,2016-01-19 08:44:57.277
Application_1232820241,W_Complete application,User_5,2016-01-19 08:44:57.284
Application_1232820241,W_Complete application,User_5,2016-01-19 08:44:57.286
Application_1232820241,A_Accepted,User_5,2016-01-19 08:46:35.243
Application_1232820241,W_Complete application,User_5,2016-01-19 08:46:45.391
Application_1279706099,W_Call after offers,User_119,2016-01-19 09:02:19.788
Application_1279706099,W_Validate application,User_119,2016-01-19 09:02:19.816
Application_1279706099,W_Validate application,User_119,2016-01-19 09:02:19.824
Application_1279706099,A_Validating,User_119,2016-01-19 09:02:20.777
Application_1279706099,O_Returned,User_119,2016-01-19 09:02:32.832
Application_1279706099,W_Validate application,User_119,2016-01-19 09:08:54.784
Application_754937126,W_Call after offers,User_18,2016-01-19 09:11:48.297
Application_754937126,W_Call after offers,User_18,2016-01-19 09:12:18.112
Application_1279706099,O_Accepted,User_115,2016-01-19 09:50:47.146
Application_1279706099,A_Pending,User_115,2016-01-19 09:50:47.152
Application_1279706099,W_Validate application,User_115,2016-01-19 09:50:47.157
Application_1279706099,End,End,2016-01-19 09:50:48.157
Application_952744464,W_Call after offers,User_18,2016-01-19 09:52:38.487
Application_952744464,W_Call after offers,User_18,2016-01-19 09:53:03.345
Application_89113407,W_Call after offers,User_18,2016-01-19 09:54:04.931
Application_89113407,W_Call after offers,User_18,2016-01-19 09:54:33.126
Application_1569654923,W_Complete application,User_18,2016-01-19 11:09:30.383
Application_1569654923,W_Complete application,User_18,2016-01-19 11:10:48.688
Application_1122832658,W_Call after offers,User_112,2016-01-19 11:41:49.246
Application_1122832658,W_Validate application,User_112,2016-01-19 11:41:49.256
Application_1122832658,W_Validate application,User_112,2016-01-19 11:41:49.259
Application_1122832658,A_Validating,User_112,2016-01-19 11:41:50.570
Application_1122832658,O_Returned,User_112,2016-01-19 11:42:32.595
Application_1122832658,W_Validate application,User_112,2016-01-19 11:44:38.844
Application_95863982,W_Complete application,User_24,2016-01-19 11:52:53.794
Application_95863982,W_Complete application,User_24,2016-01-19 11:53:29.183
Application_1626640901,A_Accepted,User_24,2016-01-19 12:14:22.216
Application_1626640901,O_Create Offer,User_24,2016-01-19 12:17:11.639
Application_1626640901,O_Created,User_24,2016-01-19 12:17:12.848
Application_1626640901,O_Sent (mail and online),User_24,2016-01-19 12:17:40.954
Application_1626640901,W_Complete application,User_24,2016-01-19 12:17:40.972
Application_1626640901,W_Call after offers,User_24,2016-01-19 12:17:41.033
Application_1626640901,W_Call after offers,User_24,2016-01-19 12:17:41.051
Application_1626640901,A_Complete,User_24,2016-01-19 12:17:41.053
Application_1626640901,W_Call after offers,User_24,2016-01-19 12:19:58.315
Application_95863982,W_Complete application,User_5,2016-01-19 12:52:42.352
Application_95863982,A_Accepted,User_5,2016-01-19 12:53:15.524
Application_95863982,W_Complete application,User_5,2016-01-19 12:55:07.321
Application_95863982,W_Complete application,User_5,2016-01-19 13:09:53.957
Application_95863982,W_Complete application,User_5,2016-01-19 13:21:35.831
Application_95863982,W_Complete application,User_15,2016-01-19 14:07:56.512
Application_95863982,W_Complete application,User_15,2016-01-19 14:10:31.269
Application_1569654923,A_Accepted,User_10,2016-01-19 14:35:18.388
Application_1569654923,O_Create Offer,User_10,2016-01-19 14:38:26.467
Application_1569654923,O_Created,User_10,2016-01-19 14:38:27.795
Application_1569654923,O_Sent (mail and online),User_10,2016-01-19 14:38:47.461
Application_1569654923,W_Complete application,User_10,2016-01-19 14:38:47.483
Application_1569654923,W_Call after offers,User_10,2016-01-19 14:38:47.503
Application_1569654923,W_Call after offers,User_10,2016-01-19 14:38:47.506
