Case ID,Activity,Complete Timestamp,Variant,Variant index,lifecycle:transition
25,Start,2017-10-11 01:40:14.928,Variant 4,4,Start
25,start_event_Loan  application received,2017-10-11 01:40:14.928,Variant 4,4,complete
25,Check  application  form completeness,2017-10-11 02:16:05.550,Variant 4,4,complete
25,Return application back to applicant,2017-10-11 02:20:51.012,Variant 4,4,complete
25,Receive updated application,2017-10-11 03:06:20.906,Variant 4,4,complete
25,Check  application  form completeness,2017-10-11 03:28:56.165,Variant 4,4,complete
25,Appraise property,2017-10-11 04:49:25.233,Variant 4,4,complete
25,Check credit history,2017-10-11 06:15:35.123,Variant 4,4,complete
25,Assess loan risk,2017-10-11 06:35:36.685,Variant 4,4,complete
25,Assess eligibility,2017-10-11 09:29:02.539,Variant 4,4,complete
25,Reject application,2017-10-11 10:25:19.261,Variant 4,4,complete
25,end_event_Loan application rejected,2017-10-11 11:27:41.066,Variant 4,4,complete
25,End,2017-10-11 11:27:41.066,Variant 4,4,End
26,Start,2017-10-12 20:39:56.212,Variant 4,4,Start
26,Start,2017-10-12 20:39:56.212,Variant 4,4,Start
26,start_event_Loan  application received,2017-10-12 20:39:56.212,Variant 4,4,complete
26,Check  application  form completeness,2017-10-12 20:48:28.137,Variant 4,4,complete
26,Return application back to applicant,2017-10-12 21:01:05.513,Variant 4,4,complete
26,Receive updated application,2017-10-12 21:01:33.172,Variant 4,4,complete
26,Check  application  form completeness,2017-10-12 21:51:11.659,Variant 4,4,complete
26,Appraise property,2017-10-12 21:53:10.666,Variant 4,4,complete
26,Check credit history,2017-10-12 23:15:23.371,Variant 4,4,complete
26,Assess loan risk,2017-10-12 23:31:23.865,Variant 4,4,complete
26,Assess eligibility,2017-10-12 23:33:26.340,Variant 4,4,complete
26,Reject application,2017-10-12 23:37:07.754,Variant 4,4,complete
26,End,2017-10-13 00:27:20.151,Variant 4,4,End
26,end_event_Loan application rejected,2017-10-13 00:27:20.151,Variant 4,4,complete
27,Start,2017-10-13 10:04:42.228,Variant 2,2,Start
27,Start,2017-10-13 10:04:42.228,Variant 2,2,Start
27,start_event_Loan  application received,2017-10-13 10:04:42.228,Variant 2,2,complete
27,Check  application  form completeness,2017-10-13 10:22:49.067,Variant 2,2,complete
27,Check credit history,2017-10-13 10:59:52.391,Variant 2,2,complete
27,Assess loan risk,2017-10-13 13:06:27.359,Variant 2,2,complete
28,Start,2017-10-13 14:03:35.339,Variant 3,3,Start
28,Start,2017-10-13 14:03:35.339,Variant 3,3,Start
28,start_event_Loan  application received,2017-10-13 14:03:35.339,Variant 3,3,complete
27,Appraise property,2017-10-13 14:13:30.702,Variant 2,2,complete
27,Assess eligibility,2017-10-13 14:36:28.483,Variant 2,2,complete
28,Check  application  form completeness,2017-10-13 14:44:37.389,Variant 3,3,complete
28,Check credit history,2017-10-13 14:45:19.698,Variant 3,3,complete
27,Reject application,2017-10-13 15:23:02.135,Variant 2,2,complete
27,End,2017-10-13 16:23:58.698,Variant 2,2,End
27,end_event_Loan application rejected,2017-10-13 16:23:58.698,Variant 2,2,complete
28,Appraise property,2017-10-13 16:47:33.195,Variant 3,3,complete
28,Assess loan risk,2017-10-13 20:31:24.172,Variant 3,3,complete
28,Assess eligibility,2017-10-13 22:20:40.718,Variant 3,3,complete
28,Reject application,2017-10-13 22:30:54.607,Variant 3,3,complete
28,end_event_Loan application rejected,2017-10-13 22:46:39.557,Variant 3,3,complete
28,End,2017-10-13 22:46:39.557,Variant 3,3,End
29,Start,2017-10-14 08:43:03.555,Variant 4,4,Start
29,start_event_Loan  application received,2017-10-14 08:43:03.555,Variant 4,4,complete
29,Start,2017-10-14 08:43:03.555,Variant 4,4,Start
29,Check  application  form completeness,2017-10-14 09:09:33.735,Variant 4,4,complete
29,Return application back to applicant,2017-10-14 10:13:25.817,Variant 4,4,complete
29,Receive updated application,2017-10-14 12:00:57.456,Variant 4,4,complete
29,Check  application  form completeness,2017-10-14 12:44:44.183,Variant 4,4,complete
29,Appraise property,2017-10-14 13:58:13.959,Variant 4,4,complete
29,Check credit history,2017-10-14 15:07:06.975,Variant 4,4,complete
29,Assess loan risk,2017-10-14 15:23:40.410,Variant 4,4,complete
29,Assess eligibility,2017-10-14 15:53:18.943,Variant 4,4,complete
29,Reject application,2017-10-14 15:54:33.488,Variant 4,4,complete
29,end_event_Loan application rejected,2017-10-14 16:14:14.109,Variant 4,4,complete
29,End,2017-10-14 16:14:14.109,Variant 4,4,End
30,Start,2017-10-17 10:02:25.285,Variant 27,27,Start
30,start_event_Loan  application received,2017-10-17 10:02:25.285,Variant 27,27,complete
30,Start,2017-10-17 10:02:25.285,Variant 27,27,Start
30,Check  application  form completeness,2017-10-17 11:08:51.215,Variant 27,27,complete
30,Return application back to applicant,2017-10-17 11:10:04.064,Variant 27,27,complete
30,Receive updated application,2017-10-17 11:30:16.642,Variant 27,27,complete
30,Check  application  form completeness,2017-10-17 13:09:18.757,Variant 27,27,complete
30,Check credit history,2017-10-17 13:10:04.422,Variant 27,27,complete
30,Assess loan risk,2017-10-17 13:28:40.154,Variant 27,27,complete
30,Appraise property,2017-10-17 13:29:39.456,Variant 27,27,complete
30,Assess eligibility,2017-10-17 14:21:19.059,Variant 27,27,complete
30,Check if home insurance quote is requested,2017-10-17 14:29:32.059,Variant 27,27,complete
30,Send home insurance quote,2017-10-17 14:49:27.513,Variant 27,27,complete
30,Verify repayment agreement,2017-10-17 15:46:38.746,Variant 27,27,complete
30,Cancel application,2017-10-17 15:56:11.602,Variant 27,27,complete
30,End,2017-10-17 16:40:32.762,Variant 27,27,End
30,end_event_Loan  application canceled,2017-10-17 16:40:32.762,Variant 27,27,complete
31,start_event_Loan  application received,2017-10-17 16:48:21.030,Variant 18,18,complete
31,Start,2017-10-17 16:48:21.030,Variant 18,18,Start
31,Start,2017-10-17 16:48:21.030,Variant 18,18,Start
31,Check  application  form completeness,2017-10-17 17:16:48.879,Variant 18,18,complete
31,Return application back to applicant,2017-10-17 17:59:32.322,Variant 18,18,complete
31,Receive updated application,2017-10-17 20:15:43.499,Variant 18,18,complete
31,Check  application  form completeness,2017-10-18 00:13:30.856,Variant 18,18,complete
31,Appraise property,2017-10-18 01:28:35.507,Variant 18,18,complete
31,Check credit history,2017-10-18 04:18:37.917,Variant 18,18,complete
31,Assess loan risk,2017-10-18 04:45:52.864,Variant 18,18,complete
31,Assess eligibility,2017-10-18 05:49:29.759,Variant 18,18,complete
31,Check if home insurance quote is requested,2017-10-18 05:58:14.738,Variant 18,18,complete
31,Send home insurance quote,2017-10-18 10:15:44.830,Variant 18,18,complete
31,Verify repayment agreement,2017-10-18 10:22:23.460,Variant 18,18,complete
31,Approve application,2017-10-18 10:37:48.481,Variant 18,18,complete
31,end_event_Loan  application approved,2017-10-18 12:48:44.883,Variant 18,18,complete
31,End,2017-10-18 12:48:44.883,Variant 18,18,End
32,Start,2017-10-19 19:59:55.990,Variant 7,7,Start
32,Start,2017-10-19 19:59:55.990,Variant 7,7,Start
32,start_event_Loan  application received,2017-10-19 19:59:55.990,Variant 7,7,complete
32,Check  application  form completeness,2017-10-19 21:57:53.987,Variant 7,7,complete
32,Appraise property,2017-10-19 22:30:30.913,Variant 7,7,complete
32,Check credit history,2017-10-19 23:29:19.624,Variant 7,7,complete
32,Assess loan risk,2017-10-19 23:38:45.117,Variant 7,7,complete
33,start_event_Loan  application received,2017-10-20 00:49:31.326,Variant 4,4,complete
33,Start,2017-10-20 00:49:31.326,Variant 4,4,Start
33,Start,2017-10-20 00:49:31.326,Variant 4,4,Start
33,Check  application  form completeness,2017-10-20 01:22:00.300,Variant 4,4,complete
32,Assess eligibility,2017-10-20 01:38:51.035,Variant 7,7,complete
33,Return application back to applicant,2017-10-20 03:30:31.273,Variant 4,4,complete
33,Receive updated application,2017-10-20 03:35:35.780,Variant 4,4,complete
33,Check  application  form completeness,2017-10-20 04:13:33.353,Variant 4,4,complete
33,Appraise property,2017-10-20 04:19:20.067,Variant 4,4,complete
32,Check if home insurance quote is requested,2017-10-20 05:52:00.222,Variant 7,7,complete
32,Send home insurance quote,2017-10-20 06:30:00.882,Variant 7,7,complete
33,Check credit history,2017-10-20 07:58:32.331,Variant 4,4,complete
33,Assess loan risk,2017-10-20 08:16:22.167,Variant 4,4,complete
32,Verify repayment agreement,2017-10-20 09:09:12.550,Variant 7,7,complete
32,Approve application,2017-10-20 10:28:03.449,Variant 7,7,complete
32,end_event_Loan  application approved,2017-10-20 10:51:43.566,Variant 7,7,complete
32,End,2017-10-20 10:51:43.566,Variant 7,7,End
33,Assess eligibility,2017-10-20 12:25:45.321,Variant 4,4,complete
33,Reject application,2017-10-20 13:07:40.596,Variant 4,4,complete
33,End,2017-10-20 13:36:05.066,Variant 4,4,End
33,end_event_Loan application rejected,2017-10-20 13:36:05.066,Variant 4,4,complete
34,Start,2017-10-21 16:42:41.277,Variant 1,1,Start
34,Start,2017-10-21 16:42:41.277,Variant 1,1,Start
34,start_event_Loan  application received,2017-10-21 16:42:41.277,Variant 1,1,complete
34,Check  application  form completeness,2017-10-21 16:54:55.827,Variant 1,1,complete
34,Appraise property,2017-10-21 18:17:04.808,Variant 1,1,complete
34,Check credit history,2017-10-21 19:26:27.339,Variant 1,1,complete
34,Assess loan risk,2017-10-21 19:52:50.801,Variant 1,1,complete
34,Assess eligibility,2017-10-21 20:58:39.544,Variant 1,1,complete
34,Reject application,2017-10-21 21:20:44.474,Variant 1,1,complete
34,end_event_Loan application rejected,2017-10-22 00:08:23.578,Variant 1,1,complete
34,End,2017-10-22 00:08:23.578,Variant 1,1,End
35,Start,2017-10-23 20:02:31.162,Variant 12,12,Start
35,Start,2017-10-23 20:02:31.162,Variant 12,12,Start
35,start_event_Loan  application received,2017-10-23 20:02:31.162,Variant 12,12,complete
35,Check  application  form completeness,2017-10-23 20:22:05.192,Variant 12,12,complete
35,Check credit history,2017-10-23 21:32:29.669,Variant 12,12,complete
35,Assess loan risk,2017-10-23 21:55:13.638,Variant 12,12,complete
35,Appraise property,2017-10-24 01:28:37.691,Variant 12,12,complete
35,Assess eligibility,2017-10-24 02:01:28.889,Variant 12,12,complete
35,Check if home insurance quote is requested,2017-10-24 02:21:18.820,Variant 12,12,complete
35,Send home insurance quote,2017-10-24 03:00:19.754,Variant 12,12,complete
35,Verify repayment agreement,2017-10-24 04:02:57.809,Variant 12,12,complete
35,Cancel application,2017-10-24 04:16:53.986,Variant 12,12,complete
35,End,2017-10-24 04:36:47.857,Variant 12,12,End
35,end_event_Loan  application canceled,2017-10-24 04:36:47.857,Variant 12,12,complete
36,Start,2017-10-24 05:49:12.389,Variant 2,2,Start
36,Start,2017-10-24 05:49:12.389,Variant 2,2,Start
36,start_event_Loan  application received,2017-10-24 05:49:12.389,Variant 2,2,complete
36,Check  application  form completeness,2017-10-24 10:27:25.907,Variant 2,2,complete
37,start_event_Loan  application received,2017-10-24 10:31:52.861,Variant 23,23,complete
37,Start,2017-10-24 10:31:52.861,Variant 23,23,Start
37,Start,2017-10-24 10:31:52.861,Variant 23,23,Start
37,Check  application  form completeness,2017-10-24 10:39:35.699,Variant 23,23,complete
36,Check credit history,2017-10-24 10:57:17.582,Variant 2,2,complete
36,Assess loan risk,2017-10-24 12:04:46.637,Variant 2,2,complete
37,Return application back to applicant,2017-10-24 12:09:11.944,Variant 23,23,complete
36,Appraise property,2017-10-24 12:21:45.388,Variant 2,2,complete
37,Receive updated application,2017-10-24 12:22:57.951,Variant 23,23,complete
37,Check  application  form completeness,2017-10-24 13:03:08.025,Variant 23,23,complete
36,Assess eligibility,2017-10-24 13:26:08.013,Variant 2,2,complete
36,Reject application,2017-10-24 13:26:18.660,Variant 2,2,complete
37,Return application back to applicant,2017-10-24 13:27:00.020,Variant 23,23,complete
36,End,2017-10-24 14:04:50.542,Variant 2,2,End
36,end_event_Loan application rejected,2017-10-24 14:04:50.542,Variant 2,2,complete
37,Receive updated application,2017-10-24 15:45:18.188,Variant 23,23,complete
37,Check  application  form completeness,2017-10-24 16:18:26.480,Variant 23,23,complete
37,Check credit history,2017-10-24 16:28:50.825,Variant 23,23,complete
37,Assess loan risk,2017-10-24 17:08:05.237,Variant 23,23,complete
37,Appraise property,2017-10-24 17:40:23.680,Variant 23,23,complete
37,Assess eligibility,2017-10-24 17:41:51.738,Variant 23,23,complete
37,Reject application,2017-10-24 18:01:30.435,Variant 23,23,complete
37,end_event_Loan application rejected,2017-10-24 19:42:28.119,Variant 23,23,complete
37,End,2017-10-24 19:42:28.119,Variant 23,23,End
38,start_event_Loan  application received,2017-10-25 21:31:34.809,Variant 2,2,complete
38,Start,2017-10-25 21:31:34.809,Variant 2,2,Start
38,Start,2017-10-25 21:31:34.809,Variant 2,2,Start
38,Check  application  form completeness,2017-10-26 01:38:57.996,Variant 2,2,complete
38,Check credit history,2017-10-26 01:50:06.057,Variant 2,2,complete
39,Start,2017-10-26 02:46:27.539,Variant 11,11,Start
39,start_event_Loan  application received,2017-10-26 02:46:27.539,Variant 11,11,complete
39,Start,2017-10-26 02:46:27.539,Variant 11,11,Start
38,Assess loan risk,2017-10-26 02:55:47.977,Variant 2,2,complete
38,Appraise property,2017-10-26 03:04:45.840,Variant 2,2,complete
38,Assess eligibility,2017-10-26 03:09:46.218,Variant 2,2,complete
39,Check  application  form completeness,2017-10-26 04:39:17.071,Variant 11,11,complete
39,Check credit history,2017-10-26 06:23:34.154,Variant 11,11,complete
39,Assess loan risk,2017-10-26 07:23:04.130,Variant 11,11,complete
38,Reject application,2017-10-26 08:44:01.784,Variant 2,2,complete
39,Appraise property,2017-10-26 09:39:52.288,Variant 11,11,complete
39,Assess eligibility,2017-10-26 09:42:09.871,Variant 11,11,complete
39,Check if home insurance quote is requested,2017-10-26 10:02:06.096,Variant 11,11,complete
38,End,2017-10-26 10:06:20.874,Variant 2,2,End
38,end_event_Loan application rejected,2017-10-26 10:06:20.874,Variant 2,2,complete
39,Send home insurance quote,2017-10-26 10:50:55.254,Variant 11,11,complete
39,Verify repayment agreement,2017-10-26 11:04:30.041,Variant 11,11,complete
39,Approve application,2017-10-26 11:14:42.066,Variant 11,11,complete
39,end_event_Loan  application approved,2017-10-26 15:18:03.714,Variant 11,11,complete
39,End,2017-10-26 15:18:03.714,Variant 11,11,End
40,Start,2017-10-28 22:26:01.343,Variant 13,13,Start
40,start_event_Loan  application received,2017-10-28 22:26:01.343,Variant 13,13,complete
40,Start,2017-10-28 22:26:01.343,Variant 13,13,Start
40,Check  application  form completeness,2017-10-28 22:34:11.398,Variant 13,13,complete
40,Return application back to applicant,2017-10-28 22:43:13.569,Variant 13,13,complete
40,Receive updated application,2017-10-28 23:31:38.022,Variant 13,13,complete
40,Check  application  form completeness,2017-10-29 00:00:53.916,Variant 13,13,complete
40,Return application back to applicant,2017-10-29 00:41:50.237,Variant 13,13,complete
40,Receive updated application,2017-10-29 01:05:24.350,Variant 13,13,complete
40,Appraise property,2017-10-29 02:38:03.703,Variant 13,13,complete
40,Check  application  form completeness,2017-10-29 02:41:41.683,Variant 13,13,complete
41,start_event_Loan  application received,2017-10-29 03:14:05.070,Variant 57,57,complete
41,Start,2017-10-29 03:14:05.070,Variant 57,57,Start
41,Start,2017-10-29 03:14:05.070,Variant 57,57,Start
40,Check credit history,2017-10-29 03:37:36.206,Variant 13,13,complete
41,Check  application  form completeness,2017-10-29 03:59:09.722,Variant 57,57,complete
40,Assess loan risk,2017-10-29 04:21:52.246,Variant 13,13,complete
41,Return application back to applicant,2017-10-29 05:04:40.694,Variant 57,57,complete
40,Assess eligibility,2017-10-29 05:17:05.244,Variant 13,13,complete
41,Receive updated application,2017-10-29 05:49:35.302,Variant 57,57,complete
41,Check  application  form completeness,2017-10-29 07:39:49.617,Variant 57,57,complete
41,Check credit history,2017-10-29 08:05:20.880,Variant 57,57,complete
41,Appraise property,2017-10-29 09:00:10.653,Variant 57,57,complete
40,Check if home insurance quote is requested,2017-10-29 09:00:51.173,Variant 13,13,complete
41,Assess loan risk,2017-10-29 09:24:59.664,Variant 57,57,complete
41,Assess eligibility,2017-10-29 09:43:32.390,Variant 57,57,complete
40,Send home insurance quote,2017-10-29 09:47:32.325,Variant 13,13,complete
40,Verify repayment agreement,2017-10-29 09:59:38.117,Variant 13,13,complete
